id,carat,cut,color,clarity,depth,table,x,y,z,price
10984,2.01,Very Good,J,VS1,62.6,56.0,8.06,8.13,5.07,16601
82631,0.31,Ideal,D,VVS2,62.1,56.0,4.33,4.36,2.7,766
58457,0.55,Ideal,E,VS2,61.1,55.0,5.26,5.3,3.23,1793
20751,1.23,Premium,J,VS1,62.5,57.0,6.86,6.81,4.28,4032
36363,1.5,Fair,E,VS2,55.2,65.0,7.17,7.09,4.32,9193
96323,1.51,Ideal,I,VVS2,61.6,55.0,7.4,7.34,4.54,11635
24094,0.34,Ideal,H,VS2,61.4,57.0,4.55,4.53,2.78,648
69698,0.58,Ideal,I,SI2,59.7,57.0,5.45,5.43,3.24,807
81283,0.7,Ideal,F,VS1,62.2,57.0,5.69,5.67,3.53,2646
89849,0.3,Ideal,E,VS2,62.5,54.0,4.32,4.3,2.7,844
32304,2.09,Ideal,I,SI1,61.1,60.0,8.3,8.24,5.05,17930
2216,0.9,Premium,E,SI2,62.0,58.0,6.13,6.09,3.79,4270
41925,1.01,Ideal,E,VS1,59.2,57.0,6.56,6.58,3.9,8305
30260,0.51,Ideal,F,VS2,61.7,57.0,5.11,5.13,3.16,1601
33291,0.41,Good,G,VVS2,63.1,57.0,4.73,4.7,2.97,1232
36463,0.23,Ideal,F,VS2,62.3,55.0,3.93,3.96,2.44,402
54436,1.07,Premium,G,VS1,62.6,57.0,6.58,6.56,4.11,7088
38914,0.9,Premium,J,SI2,61.3,62.0,6.23,6.15,3.78,3149
66437,0.3,Good,E,VVS2,63.4,57.0,4.23,4.26,2.7,789
51321,1.27,Premium,F,VS2,59.9,58.0,7.02,6.97,4.19,9664
66757,1.01,Ideal,G,VVS2,62.2,56.0,6.39,6.43,3.99,8108
62168,0.43,Premium,E,VVS1,59.7,60.0,4.91,4.88,2.94,1234
98776,1.1,Good,H,SI1,62.8,61.0,6.53,6.6,4.12,4626
26415,0.92,Ideal,F,SI2,61.6,57.0,6.29,6.26,3.87,4230
48576,1.1,Premium,G,SI2,61.7,61.0,6.68,6.65,4.12,4466
55356,1.06,Very Good,F,SI1,60.9,56.0,6.58,6.61,4.01,4648
36766,0.31,Ideal,D,SI1,62.1,56.0,4.28,4.32,2.67,571
42897,0.31,Premium,H,VS1,61.9,58.0,4.38,4.35,2.7,720
73262,0.33,Ideal,E,VVS2,61.9,56.0,4.47,4.45,2.76,1008
73771,0.51,Ideal,G,VVS2,61.2,55.0,5.19,5.22,3.18,1974
40529,0.93,Premium,H,SI2,60.3,61.0,6.28,6.32,3.79,3977
48931,2.02,Premium,I,VS2,60.3,57.0,8.16,8.07,4.91,17685
94908,0.6,Ideal,G,VS1,61.7,56.0,5.43,5.46,3.37,1932
99814,1.02,Ideal,E,VS1,62.3,56.0,6.46,6.52,4.04,7826
26980,1.01,Very Good,F,VS2,63.2,59.0,6.33,6.39,4.02,8907
54228,1.22,Premium,G,VS2,61.8,60.0,6.92,6.76,4.23,6441
25751,1.26,Ideal,G,SI2,59.5,57.0,7.13,7.03,4.19,7023
23522,0.31,Very Good,H,VS2,60.6,58.0,4.39,4.42,2.67,450
26596,0.7,Very Good,H,SI1,62.3,57.0,5.66,5.69,3.54,2144
99525,0.73,Ideal,E,VS2,62.5,57.0,5.74,5.76,3.59,3303
21697,0.33,Ideal,E,VS2,61.6,56.0,4.49,4.46,2.76,829
51210,0.23,Very Good,F,VVS1,61.3,59.0,3.94,3.96,2.42,530
64490,1.34,Premium,H,SI1,61.8,55.0,7.08,7.05,4.36,6713
66057,0.32,Ideal,D,VS2,61.7,54.0,4.41,4.44,2.73,758
95029,1.35,Ideal,H,VS1,62.1,56.0,7.07,7.01,4.38,8064
89292,0.25,Ideal,F,SI1,61.6,55.0,4.08,4.11,2.53,586
95445,1.41,Very Good,H,SI2,63.5,58.0,7.05,7.01,4.48,6307
1554,1.0,Good,G,VS2,62.6,61.0,6.31,6.37,3.97,6955
31160,0.3,Ideal,G,VS2,61.9,58.0,4.28,4.33,2.66,545
25813,0.32,Ideal,D,SI1,61.3,56.0,4.41,4.39,2.7,524
6850,0.36,Ideal,D,VS2,61.3,56.0,4.56,4.57,2.8,1110
6943,0.91,Very Good,F,SI1,61.8,63.0,6.23,6.16,3.82,4222
17648,0.72,Ideal,F,SI2,61.2,56.0,5.78,5.81,3.55,2262
28148,0.4,Premium,D,VS2,62.0,58.0,4.72,4.7,2.93,1050
35666,0.31,Very Good,G,VS2,63.0,57.0,4.31,4.34,2.73,544
24778,2.1,Ideal,H,SI1,60.2,57.0,8.26,8.2,4.98,18062
98846,0.8,Ideal,D,SI1,62.5,57.0,5.89,5.92,3.69,3231
90703,0.53,Premium,D,SI1,62.0,58.0,5.23,5.16,3.22,1415
3176,0.93,Ideal,F,SI2,61.9,57.0,6.24,6.26,3.87,3742
91216,0.32,Very Good,H,VS1,63.3,55.0,4.38,4.34,2.76,561
65175,0.95,Ideal,G,SI2,59.7,56.0,6.46,6.43,3.85,3921
89980,1.01,Ideal,G,SI2,61.6,56.0,6.48,6.44,3.98,4504
60937,0.32,Ideal,D,VVS1,61.6,54.0,4.43,4.44,2.73,988
88091,0.39,Premium,G,VS1,61.1,58.0,4.73,4.7,2.88,847
30827,0.43,Ideal,H,IF,61.9,55.0,4.85,4.84,3.0,1175
18720,0.58,Good,F,VVS2,63.6,55.0,5.26,5.3,3.36,2301
99019,1.24,Very Good,H,VS2,62.5,57.0,6.8,6.86,4.28,7453
7495,1.01,Premium,E,SI1,61.1,58.0,6.49,6.38,3.93,5911
30718,0.31,Ideal,G,VS1,61.5,56.0,4.36,4.34,2.67,942
63147,0.7,Ideal,E,SI1,60.6,56.0,5.77,5.73,3.48,2351
66790,0.62,Premium,G,VS1,59.7,58.0,5.53,5.58,3.31,2107
44196,0.52,Ideal,G,VVS1,61.8,56.0,5.15,5.18,3.19,2105
4183,0.31,Very Good,G,SI2,61.2,58.0,4.32,4.34,2.65,363
60541,1.26,Ideal,F,VS2,60.9,57.0,7.04,6.99,4.27,9900
82445,0.43,Premium,J,VVS1,62.0,59.0,4.82,4.79,2.98,994
53856,0.5,Premium,G,VS2,62.5,61.0,5.03,5.06,3.14,1437
47008,0.91,Ideal,G,SI2,62.1,57.0,6.24,6.22,3.87,3740
35434,0.38,Ideal,G,VS2,62.2,54.0,4.67,4.7,2.92,900
40173,0.39,Premium,E,VS2,61.0,59.0,4.72,4.68,2.87,1024
39670,0.27,Very Good,F,VVS2,62.8,58.0,4.12,4.16,2.6,620
96173,1.24,Ideal,H,SI2,61.3,57.0,6.91,6.87,4.23,5831
36138,0.31,Very Good,G,VS2,62.1,58.0,4.3,4.33,2.68,507
95916,0.9,Good,G,SI2,63.7,59.0,6.1,6.06,3.86,3146
2073,0.71,Premium,G,SI2,61.2,59.0,5.74,5.71,3.5,2264
94380,0.9,Very Good,I,SI1,63.8,58.0,6.05,6.09,3.87,3345
86825,1.61,Ideal,I,VS1,62.1,57.0,7.55,7.5,4.67,10553
89415,0.32,Ideal,D,SI1,62.0,55.0,4.38,4.41,2.72,653
37024,0.94,Premium,G,VS1,61.0,58.0,6.32,6.27,3.84,5860
40398,0.9,Good,F,SI2,63.6,61.0,6.11,6.03,3.86,4268
64603,1.51,Ideal,H,VS2,61.1,56.0,7.37,7.39,4.51,10283
79353,2.2,Ideal,I,VS1,62.8,56.0,8.27,8.23,5.2,17474
39932,0.52,Premium,E,VS2,62.4,55.0,5.18,5.14,3.22,1651
60206,1.5,Fair,G,VS1,65.3,56.0,7.1,7.02,4.64,12308
41641,1.06,Ideal,F,VVS2,62.9,55.0,6.53,6.49,4.11,8154
26203,0.22,Premium,D,SI2,60.2,58.0,3.89,3.93,2.4,367
15135,0.52,Ideal,D,VS2,61.9,55.0,5.19,5.16,3.2,1802
57374,0.52,Very Good,E,VS2,60.5,57.0,5.18,5.2,3.14,1666
50327,2.57,Ideal,I,SI2,62.5,57.0,8.83,8.77,5.47,17999
67230,0.33,Ideal,H,VS2,61.4,55.0,4.45,4.49,2.75,492
67295,0.61,Ideal,G,VS1,61.8,55.0,5.43,5.46,3.35,2117
85142,0.77,Ideal,G,SI1,61.8,57.0,5.84,5.88,3.63,2863
38878,0.9,Very Good,G,SI2,62.4,58.0,6.15,6.12,3.83,3015
79196,0.7,Ideal,F,SI1,62.5,54.0,5.72,5.69,3.57,2351
73552,0.31,Very Good,E,SI1,61.7,55.0,4.37,4.41,2.71,682
68182,0.38,Ideal,G,VS1,62.8,57.0,4.59,4.61,2.89,650
65405,0.3,Ideal,D,VS1,61.5,56.0,4.3,4.34,2.65,826
34483,1.55,Premium,G,VS2,60.8,58.0,7.49,7.45,4.54,13629
85233,0.64,Premium,F,SI1,58.4,58.0,5.89,5.84,3.3,1980
35675,0.32,Ideal,E,VS2,61.0,56.0,4.48,4.44,2.72,900
44444,1.01,Very Good,G,SI1,62.7,58.0,6.34,6.38,3.99,5204
10253,1.03,Ideal,F,VS2,60.6,58.0,6.55,6.53,3.96,6535
96686,2.07,Very Good,I,SI2,62.8,55.0,8.18,8.12,5.1,14165
99733,1.51,Good,H,VVS1,63.6,56.0,7.2,7.23,4.59,12081
33988,2.03,Ideal,F,SI2,61.9,57.0,8.04,8.07,5.0,17864
15474,1.05,Very Good,I,SI2,61.7,56.0,6.54,6.5,4.03,4459
86044,2.09,Very Good,H,SI2,60.0,61.0,8.29,8.33,5.02,11635
87625,0.54,Ideal,H,VVS1,62.1,57.0,5.2,5.23,3.24,1838
89025,0.59,Ideal,H,VS2,61.7,58.0,5.38,5.44,3.33,1755
45885,0.9,Fair,G,SI2,65.4,57.0,6.06,6.01,3.95,2959
81380,1.27,Ideal,H,VS1,61.4,56.0,7.03,6.97,4.3,6989
48314,0.53,Ideal,E,SI1,61.0,56.0,5.2,5.23,3.18,1438
88062,1.01,Premium,F,VS2,62.6,58.0,6.37,6.39,4.0,5717
66632,2.04,Good,H,SI2,63.6,60.0,8.01,8.05,5.07,14646
40567,0.71,Good,G,SI1,63.7,57.0,5.66,5.62,3.59,2096
40020,0.75,Ideal,I,VS1,62.7,56.0,5.83,5.81,3.63,2675
19844,0.31,Ideal,G,VS1,62.4,55.0,4.37,4.34,2.72,802
92500,0.37,Premium,D,SI1,61.0,58.0,4.6,4.63,2.82,793
34931,1.52,Ideal,F,SI1,61.1,57.0,7.43,7.45,4.54,11415
62084,0.38,Ideal,E,VS2,61.5,57.0,4.66,4.63,2.87,912
29532,1.02,Very Good,F,VVS2,62.8,56.0,6.38,6.43,4.01,10215
99011,1.16,Ideal,H,SI1,62.5,55.0,6.71,6.77,4.21,5535
29007,1.06,Ideal,J,SI1,62.5,56.0,6.5,6.54,4.08,4214
78051,1.01,Good,E,SI1,63.8,57.0,6.25,6.29,4.01,4483
90596,0.38,Good,G,VS1,63.1,59.0,4.59,4.62,2.91,777
1661,0.91,Very Good,D,SI1,62.8,63.0,6.05,6.0,3.79,3919
54834,1.13,Premium,J,SI1,62.1,58.0,6.65,6.63,4.13,4690
23257,1.5,Very Good,J,SI1,63.2,56.0,7.31,7.26,4.61,7466
51064,0.52,Ideal,G,VVS2,62.2,55.0,5.12,5.21,3.21,1842
55442,1.51,Very Good,E,SI2,61.4,59.0,7.3,7.35,4.51,8051
46385,0.52,Ideal,G,VS1,61.9,56.0,5.16,5.22,3.21,1815
63563,0.31,Ideal,E,VS1,62.2,56.0,4.32,4.36,2.7,704
99457,1.5,Premium,I,I1,60.6,62.0,7.38,7.33,4.45,2329
90409,0.72,Ideal,G,SI2,62.2,54.0,5.76,5.81,3.6,2247
52399,0.23,Very Good,F,VS1,62.3,59.0,3.92,3.95,2.44,419
44364,1.74,Premium,I,SI1,60.2,61.0,7.78,7.84,4.68,11037
86638,0.5,Ideal,F,VVS2,62.4,56.0,5.07,5.1,3.17,2230
9177,1.01,Premium,E,SI2,59.2,59.0,6.52,6.58,3.88,4077
74036,1.22,Premium,I,VS1,61.7,59.0,6.88,6.76,4.21,6708
2463,1.25,Ideal,F,VS2,61.6,57.0,6.92,6.88,4.25,10332
66089,1.0,Good,G,SI1,63.8,57.0,6.29,6.31,4.02,4260
43344,0.59,Very Good,H,VVS1,63.0,56.0,5.3,5.34,3.34,1778
10495,0.9,Very Good,G,VS2,63.4,58.0,6.12,6.15,3.89,4059
58295,0.5,Very Good,E,VS1,62.6,60.0,5.03,5.01,3.14,1698
22876,0.78,Very Good,J,SI2,56.2,62.0,6.13,6.06,3.48,2175
15429,0.31,Ideal,G,IF,62.0,56.0,4.35,4.38,2.71,829
86459,1.19,Premium,H,SI1,61.7,58.0,6.77,6.82,4.19,6126
853,1.01,Premium,F,SI2,59.9,59.0,6.54,6.51,3.92,4140
6052,2.02,Ideal,E,SI2,61.6,56.0,8.13,8.09,5.0,16778
79221,0.71,Very Good,D,VS1,62.9,59.0,5.65,5.69,3.56,3593
87936,1.0,Good,E,VS2,62.7,58.0,6.38,6.42,4.01,6990
15827,1.22,Premium,H,SI1,62.4,58.0,6.81,6.77,4.24,6890
31975,0.73,Ideal,H,VS1,62.5,57.0,5.73,5.75,3.59,3001
25311,0.9,Very Good,F,SI1,62.3,57.0,6.06,6.13,3.8,3704
88161,0.35,Ideal,D,VS2,60.8,56.0,4.54,4.55,2.76,829
41959,0.72,Fair,F,SI1,64.8,54.0,5.64,5.69,3.66,2042
5816,0.42,Ideal,G,VVS1,61.6,56.0,4.87,4.85,2.99,1235
10294,1.06,Ideal,D,SI2,60.9,54.0,6.55,6.65,4.02,4661
96918,0.37,Premium,G,VVS2,60.5,59.0,4.66,4.63,2.82,775
29270,0.54,Ideal,F,VS1,61.1,57.0,5.24,5.28,3.21,1744
62561,1.12,Ideal,G,VVS2,62.0,56.0,6.65,6.69,4.13,8004
89082,1.23,Ideal,I,VS1,62.2,55.0,6.83,6.87,4.25,7430
54031,0.54,Ideal,D,SI1,61.0,57.0,5.23,5.26,3.2,1595
40006,0.5,Good,I,SI2,64.2,53.0,5.02,4.98,3.21,1051
39378,0.72,Ideal,D,VS1,61.1,56.0,5.75,5.82,3.53,4093
64767,1.3,Premium,G,IF,61.8,58.0,7.03,6.95,4.32,11709
59192,1.03,Ideal,H,SI1,61.5,57.0,6.48,6.45,3.98,4559
19472,1.55,Ideal,G,VS1,62.3,55.0,7.37,7.42,4.59,15843
98048,0.71,Premium,I,SI1,61.4,59.0,5.76,5.68,3.51,2150
38190,0.33,Premium,J,SI1,61.1,60.0,4.48,4.51,2.74,434
30424,0.58,Ideal,G,SI1,61.2,56.0,5.36,5.42,3.3,1369
56785,0.53,Ideal,E,SI1,62.0,56.0,5.17,5.21,3.22,1759
29442,0.31,Premium,H,SI1,63.0,58.0,4.29,4.33,2.72,558
72425,1.27,Ideal,I,SI1,61.7,58.0,6.97,6.92,4.29,5807
18576,0.33,Ideal,E,VVS1,61.5,60.0,4.42,4.46,2.73,853
5572,0.56,Ideal,D,VS2,62.1,57.0,5.27,5.29,3.28,2061
97055,0.32,Premium,E,IF,61.3,58.0,4.46,4.41,2.72,1018
23415,1.03,Ideal,E,SI1,60.3,57.0,6.56,6.54,3.95,5652
82031,0.7,Ideal,G,SI1,62.0,56.0,5.73,5.68,3.53,2367
38545,0.77,Ideal,E,SI2,62.3,55.0,5.87,5.92,3.67,2442
50056,0.9,Very Good,G,VS2,62.1,58.0,6.12,6.16,3.81,4440
9279,1.19,Very Good,G,VS2,62.9,58.0,6.8,6.87,4.28,6892
35746,0.31,Ideal,D,VS2,61.7,56.0,4.33,4.36,2.68,942
20413,0.3,Ideal,G,VVS2,62.4,58.0,4.23,4.3,2.66,665
40617,0.56,Ideal,F,VS1,61.0,56.0,5.33,5.36,3.26,2039
22154,0.93,Very Good,E,SI2,62.7,58.0,6.19,6.25,3.9,4288
28115,0.32,Ideal,D,VS2,62.3,55.0,4.4,4.43,2.75,692
76995,0.44,Premium,E,SI1,61.3,60.0,4.92,4.88,3.01,1098
21171,1.52,Premium,E,VS1,60.3,60.0,7.49,7.45,4.51,16337
33689,0.7,Premium,E,VS2,60.7,58.0,5.71,5.73,3.47,2822
41974,1.17,Very Good,G,VS1,61.7,59.0,6.72,6.79,4.17,7584
23009,0.7,Premium,F,SI1,61.6,58.0,5.72,5.74,3.53,2196
27951,1.0,Ideal,E,I1,61.7,53.0,6.48,6.45,3.99,3425
31732,1.24,Premium,H,SI1,61.5,59.0,6.91,6.84,4.24,6257
45552,1.03,Ideal,G,VS1,61.9,57.0,6.47,6.51,4.02,7699
20898,1.03,Ideal,G,SI2,62.4,57.0,6.42,6.48,4.02,4525
35997,1.01,Premium,E,SI2,62.5,58.0,6.33,6.37,3.96,3633
4631,1.2,Premium,G,SI1,63.0,58.0,6.75,6.71,4.28,6115
39570,0.71,Very Good,F,VS2,63.1,56.0,5.68,5.65,3.58,2762
41106,1.2,Premium,H,VS2,59.9,60.0,6.89,6.94,4.14,6306
83126,0.32,Premium,G,VS1,60.1,58.0,4.46,4.5,2.69,707
83653,0.52,Very Good,E,SI1,60.8,58.0,5.16,5.14,3.13,1111
50095,0.7,Very Good,F,VS1,62.8,58.0,5.67,5.7,3.57,2834
22572,2.21,Ideal,H,SI2,62.0,56.0,8.38,8.34,5.18,15134
9301,0.51,Good,D,VS2,64.0,58.0,5.01,5.04,3.22,1749
42175,0.33,Ideal,I,VS1,61.8,55.0,4.46,4.44,2.75,668
58493,1.02,Ideal,D,SI1,61.5,55.0,6.49,6.52,4.0,5879
43838,1.23,Very Good,J,VS2,61.0,61.0,6.88,6.8,4.16,5686
90647,1.25,Ideal,D,SI2,61.2,56.0,6.96,6.99,4.27,7504
58546,0.31,Ideal,G,VVS1,61.6,56.0,4.35,4.39,2.69,779
43901,0.5,Premium,E,SI1,61.4,58.0,5.11,5.14,3.15,1354
14183,0.38,Ideal,F,VS1,62.0,57.0,4.63,4.65,2.88,877
738,0.31,Premium,G,VVS1,62.4,59.0,4.3,4.33,2.69,789
7917,0.51,Ideal,E,SI1,62.0,55.0,5.15,5.17,3.2,1385
79070,0.7,Premium,I,VS1,61.6,58.0,5.74,5.66,3.51,2177
39003,0.7,Ideal,I,SI1,62.1,58.0,5.66,5.71,3.52,2218
68073,0.3,Good,G,VS1,63.2,56.0,4.26,4.23,2.69,605
84831,1.22,Premium,G,SI2,61.1,58.0,6.91,6.83,4.2,5723
62045,0.43,Ideal,D,SI1,62.9,57.0,4.83,4.8,3.03,993
4874,0.57,Ideal,E,VS2,61.0,56.0,5.35,5.38,3.27,2333
89671,0.4,Ideal,J,VS2,61.3,56.0,4.73,4.77,2.91,641
45322,0.55,Ideal,E,VVS2,61.5,56.0,5.27,5.29,3.24,2401
33908,0.31,Premium,E,VVS2,62.7,58.0,4.33,4.36,2.73,888
85806,1.23,Very Good,H,VS1,60.5,58.0,6.97,7.0,4.19,7084
50402,0.32,Ideal,G,SI2,61.9,55.0,4.4,4.38,2.72,540
44474,1.07,Ideal,F,VVS2,61.7,56.0,6.54,6.58,4.05,9158
8395,0.71,Very Good,F,SI2,62.3,57.0,5.73,5.76,3.57,2136
39285,2.01,Premium,I,VS2,59.3,62.0,8.14,8.08,4.81,15939
75890,0.41,Very Good,E,SI1,63.3,56.0,4.72,4.74,2.99,760
3162,0.25,Ideal,G,VS1,62.1,54.0,4.04,4.11,2.54,518
77164,0.42,Premium,G,VVS2,61.9,58.0,4.8,4.78,2.97,1103
37658,1.01,Very Good,F,SI1,63.3,55.0,6.29,6.34,4.0,4549
68076,1.7,Premium,F,VS2,62.2,59.0,7.58,7.53,4.71,17673
5621,0.3,Ideal,G,VVS1,61.6,55.0,4.36,4.35,2.68,945
86110,1.02,Very Good,E,SI1,61.0,56.0,6.54,6.48,3.97,5717
79201,1.01,Ideal,E,SI2,62.3,57.0,6.42,6.41,4.0,4704
1855,1.01,Very Good,D,SI2,63.1,57.0,6.42,6.37,4.03,4315
4408,0.38,Ideal,D,VS1,61.4,57.0,4.69,4.73,2.89,1170
38608,1.53,Premium,I,VS2,62.2,59.0,7.31,7.33,4.56,8760
89827,1.26,Ideal,F,VVS2,62.6,57.0,6.92,6.89,4.33,11705
59899,0.31,Very Good,F,VS2,63.2,57.0,4.29,4.31,2.72,802
89319,0.38,Ideal,D,VS1,61.9,56.0,4.66,4.63,2.87,961
83125,0.57,Ideal,D,VS2,62.1,55.0,5.29,5.32,3.3,2015
89553,0.41,Ideal,G,SI1,62.3,55.0,4.8,4.82,2.99,990
99526,0.32,Ideal,H,VS1,62.1,55.0,4.38,4.41,2.72,561
659,0.71,Very Good,H,VS1,61.8,58.0,5.73,5.77,3.55,2913
55613,1.0,Premium,D,SI2,62.0,54.0,6.59,6.55,4.07,4295
27992,1.18,Premium,H,SI1,62.2,58.0,6.8,6.75,4.22,5313
41933,0.3,Ideal,D,VS2,62.3,56.0,4.29,4.31,2.68,710
65732,1.0,Premium,E,SI1,59.3,58.0,6.56,6.59,3.89,5376
54829,0.9,Premium,G,SI2,62.1,59.0,6.15,6.19,3.84,3594
89074,0.31,Ideal,D,SI2,62.1,57.0,4.33,4.35,2.69,462
87220,0.7,Premium,I,VS1,61.6,59.0,5.7,5.67,3.5,2137
90144,0.31,Very Good,E,VS2,63.2,56.0,4.3,4.28,2.71,680
4651,1.52,Very Good,I,SI1,62.9,59.0,7.31,7.34,4.62,8831
20548,1.09,Very Good,F,SI2,63.1,56.0,6.47,6.57,4.12,4602
19962,1.03,Ideal,G,IF,61.2,56.0,6.54,6.57,4.01,11404
88769,0.5,Ideal,E,SI1,62.2,57.0,5.04,5.07,3.14,1377
60451,0.5,Good,D,SI2,63.9,55.0,5.04,5.08,3.23,1185
58628,0.54,Ideal,G,VVS2,61.4,56.0,5.25,5.28,3.23,2150
97731,0.3,Very Good,G,VS1,58.8,58.0,4.37,4.43,2.58,559
62707,0.72,Ideal,I,VVS1,62.6,56.0,5.7,5.76,3.58,2652
4390,0.34,Ideal,D,SI1,61.3,54.2,4.48,4.51,2.76,660
87241,1.2,Good,G,VS2,63.4,60.0,6.72,6.65,4.23,7648
87382,1.12,Very Good,G,VS2,62.3,58.0,6.62,6.68,4.15,6468
55281,0.91,Ideal,H,VS2,61.2,59.0,6.25,6.31,3.84,5306
17361,0.41,Ideal,J,VVS1,61.7,56.0,4.76,4.79,2.95,791
28113,1.11,Premium,F,IF,60.1,56.0,6.82,6.79,4.09,13603
6595,0.54,Ideal,G,SI2,61.6,57.0,5.21,5.24,3.22,1151
92336,1.01,Good,D,VS2,64.2,58.0,6.24,6.27,4.04,6777
41039,0.72,Ideal,E,SI2,62.4,57.0,5.73,5.79,3.6,2449
77298,0.9,Very Good,I,SI1,62.6,59.0,6.1,6.08,3.82,3468
18310,0.96,Premium,H,SI1,60.6,58.0,6.41,6.43,3.9,4845
28165,0.72,Ideal,D,SI2,61.1,56.0,5.77,5.79,3.53,2662
16530,1.51,Good,I,VS1,64.0,57.0,7.14,7.18,4.58,8533
2217,0.43,Premium,G,VVS1,61.5,58.0,4.88,4.85,2.99,1207
81472,0.81,Premium,D,VS2,61.3,60.0,5.96,5.99,3.66,3473
69746,0.46,Ideal,E,VVS1,62.1,55.0,4.9,4.97,3.08,1333
24960,0.39,Good,F,VS1,58.6,57.0,4.87,4.91,2.81,1048
44730,2.01,Good,H,SI1,63.1,58.0,8.06,8.01,5.06,14383
11933,1.2,Premium,I,VS2,61.4,58.0,6.84,6.88,4.21,5516
76116,1.0,Very Good,E,SI2,62.3,57.0,6.4,6.37,3.98,4958
28332,0.71,Premium,E,SI1,61.0,58.0,5.77,5.73,3.51,2628
46056,1.01,Premium,I,I1,61.3,59.0,6.39,6.44,3.93,3666
98369,0.76,Premium,G,VS1,62.8,57.0,5.8,5.84,3.65,3038
65601,0.32,Ideal,E,VS2,62.3,57.0,4.35,4.37,2.72,702
46160,1.11,Very Good,H,SI2,62.4,58.0,6.63,6.57,4.12,4693
90786,1.61,Very Good,F,SI2,63.4,55.0,7.4,7.48,4.71,10372
59306,0.31,Ideal,G,VS2,61.5,57.0,4.35,4.39,2.68,675
39908,1.02,Very Good,H,SI1,61.9,58.0,6.42,6.48,3.99,5050
7779,0.3,Very Good,G,SI1,60.5,59.0,4.35,4.38,2.64,447
65754,1.52,Premium,G,SI1,62.3,59.0,7.3,7.35,4.57,11248
66157,0.42,Ideal,F,SI1,61.8,55.0,4.77,4.79,2.96,992
67734,0.7,Very Good,I,VS1,60.8,58.0,5.74,5.77,3.5,2143
12592,0.51,Ideal,D,VS2,60.6,56.0,5.16,5.19,3.13,1857
32679,1.02,Ideal,G,VS2,62.0,55.0,6.46,6.49,4.02,6186
68766,1.22,Ideal,H,VS2,62.1,54.0,6.86,6.81,4.25,6929
26021,0.32,Very Good,H,VS2,62.2,60.0,4.3,4.32,2.68,461
38818,0.7,Very Good,F,VS2,60.7,60.0,5.73,5.78,3.49,2460
66379,1.61,Good,H,SI1,58.0,61.0,7.75,7.64,4.47,13097
49318,1.01,Premium,H,SI2,62.6,59.0,6.34,6.3,3.95,3981
92357,1.21,Premium,E,VS2,61.8,57.0,6.79,6.83,4.21,8770
7417,0.79,Ideal,G,SI1,62.0,57.0,5.95,5.93,3.69,2894
10476,2.06,Very Good,H,SI1,60.6,61.0,8.18,8.22,4.97,16406
34403,1.27,Ideal,I,SI1,61.9,56.0,6.96,6.92,4.3,6350
81130,1.14,Ideal,E,VVS2,62.1,56.0,6.7,6.65,4.14,10494
17932,0.41,Premium,G,VS2,61.0,60.0,4.75,4.8,2.92,830
59631,1.16,Ideal,G,VS1,62.5,57.0,6.73,6.68,4.19,7155
98836,1.1,Premium,D,SI2,60.8,58.0,6.65,6.68,4.04,5058
87828,0.31,Fair,G,VS1,64.4,56.0,4.25,4.29,2.75,625
85410,1.17,Premium,H,VS2,62.7,58.0,6.72,6.65,4.19,6425
78981,0.31,Ideal,G,VS2,62.0,57.0,4.36,4.32,2.69,579
21998,1.09,Premium,H,VS2,61.5,58.0,6.62,6.59,4.08,4960
82431,0.33,Ideal,F,VS2,62.2,56.0,4.41,4.44,2.75,666
59114,0.3,Ideal,E,VVS1,62.1,56.0,4.28,4.3,2.66,949
43339,1.86,Very Good,H,SI1,62.8,60.0,7.75,7.8,4.92,12607
76915,0.57,Ideal,F,VS1,61.6,56.0,5.33,5.37,3.3,1712
46484,0.54,Ideal,H,SI1,61.3,60.0,5.23,5.28,3.22,1304
56883,0.41,Very Good,H,VS2,61.9,53.0,4.77,4.8,2.96,770
47073,0.71,Premium,G,SI1,62.9,58.0,5.66,5.63,3.56,2287
2823,0.38,Ideal,E,SI1,61.9,53.8,4.65,4.68,2.89,693
91304,2.12,Premium,G,SI2,60.9,58.0,8.27,8.3,5.04,12644
62141,1.51,Very Good,F,VS2,63.3,57.0,7.24,7.28,4.59,13063
72519,1.0,Good,I,VS2,64.0,58.0,6.27,6.33,4.03,3981
17534,1.0,Very Good,H,SI1,59.0,63.0,6.46,6.42,3.8,3567
69321,0.32,Premium,D,SI1,58.8,58.0,4.47,4.45,2.62,851
48972,0.31,Ideal,G,IF,61.7,56.0,4.36,4.39,2.7,924
46241,1.09,Premium,F,VS1,61.2,57.0,6.63,6.68,4.06,7983
74597,1.01,Ideal,D,SI1,62.1,57.0,6.39,6.43,3.98,5855
51770,1.54,Premium,F,SI1,62.0,58.0,7.36,7.43,4.59,12992
87753,1.03,Very Good,F,VS2,62.7,56.0,6.46,6.41,4.03,5773
32689,0.37,Ideal,F,VVS1,61.7,56.0,4.62,4.59,2.84,1124
74533,0.62,Ideal,F,VS2,62.5,56.0,5.43,5.48,3.41,1948
53016,0.92,Premium,D,SI2,61.3,58.0,6.28,6.24,3.83,4072
19630,0.59,Premium,G,SI2,61.9,59.0,5.38,5.34,3.31,1105
58340,0.3,Ideal,G,IF,60.8,56.0,4.35,4.37,2.65,918
